Id,SalePrice
1461,125131.50246271119
1462,145375.1207052995
1463,195136.2736285043
1464,211443.38408472016
1465,194252.37898788336
1466,190369.08477169898
1467,173138.2062688523
1468,179478.69688046438
1469,188461.35279413345
1470,140775.5034939542
1471,206697.76242501452
1472,123783.81454000091
1473,121845.80200808348
1474,150519.43182680223
1475,136572.5598461714
1476,353940.6448730916
1477,215373.77847991628
1478,289066.5122810156
1479,308229.7869033961
1480,356641.1874558873
1481,278166.5855297407
1482,218693.7571644947
1483,202332.37979062766
1484,193292.399319002
1485,204608.54522727273
1486,201850.6958253113
1487,335024.7244787247
1488,224174.29570205547
1489,215297.87149433297
1490,209796.96913703118
1491,209900.49021755415
1492,103311.97019285227
1493,163204.26787904726
1494,243060.04929935007
1495,238017.88840005957
1496,205955.28481872848
1497,196735.47061904063
1498,199538.98732757315
1499,181046.56064804312
1500,196336.9240397328
1501,191995.5630737867
1502,197920.41624708215
1503,242270.8796414372
1504,216877.75447570992
1505,219372.63654867996
1506,177303.6095243296
1507,202556.55536784473
1508,192412.7442482359
1509,149175.48275110783
1510,156368.16823652596
1511,169000.4243429774
1512,164856.42912377446
1513,141307.04014263564
1514,136161.01561255427
1515,134401.28644553726
1516,129757.85219587537
1517,173195.28024638587
1518,138728.4587144754
1519,221267.35708305193
1520,143054.36383580937
1521,147860.1552984871
1522,142555.83415026395
1523,120498.84461533968
1524,118160.1154048224
1525,128770.74567728114
1526,130780.6157326947
1527,120324.73628545114
1528,129797.41469940876
1529,148016.07992691704
1530,156342.38876118945
1531,156573.20559966884
1532,114198.59756018504
1533,129957.38542848636
1534,145150.03074189165
1535,154488.77214722717
1536,122510.06596507388
1537,100394.18170480363
1538,148201.21021533522
1539,191311.1720440404
1540,121429.59637699819
1541,155653.9630475825
1542,132193.98556887632
1543,146645.82937922684
1544,118257.73281658092
1545,119638.49805618287
1546,131105.1661283444
1547,135249.56719409465
1548,139301.16048113717
1549,144440.20867272877
1550,125163.03470886339
1551,126787.26081340767
1552,136270.12244456745
1553,187121.78909930805
1554,134538.0325275322
1555,164669.24789432212
1556,130908.05537536337
1557,116183.16865204155
1558,134782.34308659664
1559,125534.37019294957
1560,137736.54733014162
1561,147199.39812166188
1562,156862.6939283988
1563,129067.35321019086
1564,186920.21751813128
1565,163055.44063613407
1566,207327.48004537757
1567,105669.32665648281
1568,238285.63700160143
1569,146114.3612758553
1570,173620.39740546577
1571,138791.89238324674
1572,154374.25293603126
1573,239014.10037195403
1574,123279.30125378107
1575,208865.13282347762
1576,229485.87819536217
1577,213090.33290226926
1578,135954.62951576262
1579,159810.23409411462
1580,188581.49310204643
1581,174554.30847561426
1582,127317.58203323784
1583,237462.38847848336
1584,204884.31030582607
1585,172603.38679943504
1586,110376.62702578845
1587,121747.09796994455
1588,172376.2998741302
1589,127219.09858571428
1590,139028.23082675767
1591,124799.26649490235
1592,130840.66844007405
1593,129153.60498867815
1594,136299.97634963132
1595,136807.86967663164
1596,211083.9411668811
1597,169453.35321703638
1598,225016.0961370811
1599,195783.20377290633
1600,185330.83601498365
1601,114167.3451816621
1602,133840.0686314007
1603,110186.50838968526
1604,287181.22847477195
1605,222983.99755902487
1606,162311.19769152682
1607,148493.23339603975
1608,233800.42227859172
1609,208171.28798050308
1610,165316.43597119
1611,146218.1957011357
1612,181583.6247290353
1613,166390.90055229425
1614,175638.33679563124
1615,120067.44872955911
1616,121542.53629080416
1617,112526.90809299382
1618,132044.10772745646
1619,156023.5698825989
1620,156095.7598183878
1621,151486.54758537532
1622,170874.14455090748
1623,232651.28920559428
1624,214390.90212724655
1625,142637.51408925437
1626,155641.2604808559
1627,195176.43110327242
1628,238448.65014377976
1629,184353.52283788082
1630,231809.14973509684
1631,198120.38216219723
1632,225223.06048456914
1633,199543.59384984756
1634,200376.699276163
1635,192743.4528807092
1636,192030.90473887563
1637,198446.00644561977
1638,197479.6134110706
1639,177941.12048528675
1640,195754.4089037828
1641,179199.22780029944
1642,237388.57140834248
1643,205371.72633226652
1644,215515.49336461173
1645,180195.93337275955
1646,170595.32787828834
1647,160179.94789199563
1648,142969.40282360688
1649,166322.50700215244
1650,118940.5010633121
1651,126339.57438028968
1652,119209.53316173323
1653,126519.94705691883
1654,159441.20217620212
1655,155974.35359692166
1656,149460.94287527053
1657,146085.54527471005
1658,197242.53116807458
1659,126744.46914123281
1660,192139.97901399515
1661,335957.23962384684
1662,249205.21487115882
1663,276360.66365001013
1664,321166.7003246697
1665,227010.06165102968
1666,311650.29788281536
1667,325692.6063025348
1668,330723.11805681937
1669,260925.88669083864
1670,305930.78113558487
1671,234851.43016279108
1672,326668.8750393979
1673,230317.6643952919
1674,213344.88645816446
1675,205317.2930558688
1676,221903.67084255916
1677,213494.2115052413
1678,437037.3241006591
1679,349032.2434811973
1680,344535.2522528118
1681,265314.2838435898
1682,294221.0641838085
1683,205296.9258918501
1684,215984.24611257977
1685,199237.21593316237
1686,201021.09577850185
1687,204673.561064501
1688,211313.16681021889
1689,207279.53310585927
1690,197603.6804910077
1691,209252.08525975124
1692,233910.48132013335
1693,209416.5356518181
1694,198368.07227086378
1695,172851.32335534418
1696,234905.78849750562
1697,177063.41519609725
1698,247510.1238901861
1699,277385.54046623607
1700,245330.57917066812
1701,238963.47401861288
1702,226503.52113803933
1703,214864.61893010203
1704,231330.13340561156
1705,255442.91463863608
1706,296962.23158913443
1707,220160.76204738114
1708,209180.1425308901
1709,226424.80508022654
1710,222353.46056243166
1711,286594.5898712025
1712,274027.81753283367
1713,232855.5462543837
1714,209455.60733410745
1715,214107.98513797176
1716,193078.11510497602
1717,206461.6155300647
1718,159665.24356441232
1719,211543.15985995886
1720,226354.7198351455
1721,170720.93701000995
1722,160304.97517149188
1723,168910.77882086762
1724,210216.44748429707
1725,243024.1211797249
1726,196809.22150214543
1727,176929.32038162093
1728,200539.47609633015
1729,182427.3850149618
1730,146171.1454645706
1731,132151.62335201981
1732,128814.54519886216
1733,130719.38800508846
1734,134352.87315050125
1735,174589.7121544993
1736,138739.5630982443
1737,205270.44328322244
1738,229756.49908839227
1739,235446.99377372404
1740,208166.907272626
1741,207563.29857771672
1742,185650.74505896476
1743,189928.53664826445
1744,214149.26097384532
1745,188766.43717325485
1746,160335.97613984247
1747,194893.37582235405
1748,196089.3955054916
1749,174307.2298895976
1750,138923.76196620194
1751,255714.89558888567
1752,135946.7280421347
1753,135854.53008732054
1754,176821.80867190595
1755,183953.79212303384
1756,125759.53951843739
1757,130301.13562605137
1758,149508.74469974227
1759,143911.44781477764
1760,160333.1606593277
1761,137225.93672745192
1762,162400.04424121347
1763,197604.9169601709
1764,137954.27403784683
1765,129843.38409312931
1766,163174.1270369757
1767,167176.71542894066
1768,146574.80780235693
1769,148518.74601127306
1770,166215.17698975868
1771,145398.96005521604
1772,138347.56447993312
1773,135325.48307288374
1774,135338.86867702816
1775,141408.04222569705
1776,130857.62479120746
1777,121359.50742737469
1778,163311.57676339016
1779,138355.14592736974
1780,141565.8699148102
1781,135719.28348574517
1782,118004.12800046215
1783,169851.91891204854
1784,144190.40204312935
1785,122225.91150242495
1786,146921.82332442023
1787,188295.51840663824
1788,142949.0762366371
