Id,SalePrice
1461,138815.52092673603
1462,154983.75408025953
1463,178926.58459520453
1464,184104.86626032047
1465,179304.56941807648
1466,172296.0848914724
1467,166945.69796792604
1468,171896.18496803462
1469,168969.828108126
1470,146432.8418186466
1471,181228.52873553708
1472,137259.8580812255
1473,136537.07035066327
1474,154986.45425697547
1475,148029.12251008415
1476,192725.56245774784
1477,194083.57694709796
1478,190980.09471629586
1479,191098.9074637105
1480,194195.80523292773
1481,201885.80089414283
1482,194023.85166858026
1483,185879.94256613732
1484,189573.74080092157
1485,188669.67122073835
1486,187880.8365635444
1487,198780.03535222082
1488,188647.17337198803
1489,184548.7145832875
1490,184763.54506184126
1491,191791.3047599372
1492,128089.76310358771
1493,166298.37708343117
1494,195226.09934900477
1495,194046.3512511653
1496,183525.7022364997
1497,181782.51548832888
1498,181377.9190451533
1499,174698.75865911518
1500,184206.8473421664
1501,174820.9190386392
1502,188528.42179511572
1503,187545.30747941136
1504,196119.672789972
1505,185352.67741295588
1506,161388.5201964123
1507,177814.1402700931
1508,168363.2168809453
1509,149620.38156365184
1510,155030.26529264884
1511,159333.53132078226
1512,160562.33033951954
1513,143673.79519309456
1514,149004.3151717773
1515,149379.5910736395
1516,142032.14799888778
1517,161986.90201914465
1518,137342.6824302656
1519,189466.2529837317
1520,151713.928451369
1521,153182.0174485623
1522,147857.89294288424
1523,133630.57513710987
1524,134557.57497210908
1525,136343.8017242264
1526,137032.74081708788
1527,134736.57968937195
1528,134762.6537983538
1529,148885.23870743584
1530,158533.77969000218
1531,144538.86082476252
1532,135556.11045608704
1533,142033.69893418776
1534,143165.60869983633
1535,146442.51591437048
1536,128334.75876221395
1537,130069.63515622477
1538,146234.27646042785
1539,155435.06687634037
1540,138917.42367293534
1541,140624.22262564395
1542,135570.22617673856
1543,151417.1832866992
1544,131084.37492928785
1545,130480.53637116982
1546,133975.84116364634
1547,142240.2231709453
1548,128572.4039284872
1549,141489.32201537455
1550,130073.51554286851
1551,131967.36459629046
1552,136860.3028751715
1553,158338.891380761
1554,140504.13580959867
1555,154916.23308353548
1556,140614.22799726317
1557,138017.21050408258
1558,146941.50425346664
1559,139880.17408604512
1560,137282.7256457931
1561,145331.11701627742
1562,153503.0115225921
1563,141599.4367285208
1564,164664.62447772746
1565,152155.81314535928
1566,174722.96183301543
1567,132635.51269502236
1568,193812.80840925258
1569,148391.24551745344
1570,157241.21802690584
1571,142096.45799758463
1572,146936.78078936186
1573,197871.89553204706
1574,143154.125915842
1575,186314.260307763
1576,195698.99329058646
1577,189364.78101684543
1578,145834.96001354314
1579,162808.92290315017
1580,180064.88266999906
1581,166261.397849669
1582,136596.11542821483
1583,190796.55351187856
1584,190601.7595343253
1585,184744.65591545383
1586,133812.76674177477
1587,143818.01824208125
1588,156985.8188410234
1589,139504.2279092256
1590,140626.52613959485
1591,142526.24828044913
1592,146359.02353989554
1593,133624.8289785912
1594,143041.1985985459
1595,149120.9015065518
1596,171598.73113132673
1597,152134.7129405519
1598,185620.8736702218
1599,176520.9654055302
1600,171001.8834260107
1601,126579.1425734112
1602,136067.21257687226
1603,140301.40105256072
1604,187313.37384318403
1605,188232.75318552676
1606,151561.197220354
1607,143578.8611049417
1608,198945.49556233603
1609,184292.92087771528
1610,166420.48151627454
1611,146791.4425106814
1612,175152.7811052116
1613,161834.44958266357
1614,159481.55917380538
1615,144029.14749478092
1616,140891.01784169773
1617,137676.5585893215
1618,143444.68820994743
1619,158291.51718553717
1620,151322.8218360477
1621,151195.80361814483
1622,151868.11940923537
1623,187126.90100092912
1624,191968.8390980521
1625,142693.13084401362
1626,153727.3704130327
1627,180547.86528079046
1628,199319.1050871989
1629,171300.37940065275
1630,187904.8650181687
1631,175095.17258865337
1632,184900.6163176384
1633,181860.88282922964
1634,183243.76813300213
1635,181394.3140067291
1636,171824.16332192766
1637,168201.23758970317
1638,174612.19540332994
1639,166217.61567136968
1640,176574.59528513433
1641,163718.15103745813
1642,187553.22084412654
1643,188153.02113721392
1644,189205.53625535587
1645,167375.86485216027
1646,163113.78533108637
1647,153422.744863763
1648,148173.65221102437
1649,158201.65268192408
1650,137676.35999967705
1651,140963.69270259934
1652,136548.95271287972
1653,137050.79129531726
1654,155518.78165675965
1655,154218.4852344403
1656,153343.8566340204
1657,149282.83502560502
1658,166590.22013005274
1659,138340.18065592257
1660,172161.43476294898
1661,191797.374676363
1662,192127.01185222738
1663,190729.65724762442
1664,192339.77367373963
1665,183524.01730553346
1666,200445.47888506937
1667,196565.0026572172
1668,194305.0165431447
1669,194473.22128505664
1670,189205.07080166892
1671,195155.1384634797
1672,196806.21154593612
1673,194599.21972216875
1674,188838.5440930336
1675,191118.89108102495
1676,193763.41245684784
1677,192535.38728263736
1678,193838.0053125132
1679,199093.99992207074
1680,187294.80316402862
1681,182559.7563118565
1682,196351.46784668945
1683,188680.9132446083
1684,185098.8024991149
1685,191486.90626889825
1686,190291.43070874113
1687,182521.41833695507
1688,192303.2150894961
1689,191699.59184891172
1690,193293.42640572487
1691,196714.90471750344
1692,192243.74972955944
1693,187907.4721190589
1694,182675.88713981662
1695,170748.5385589139
1696,195973.68021546048
1697,169077.2717475449
1698,200289.16124709114
1699,191594.34199610204
1700,198648.93077739727
1701,197584.89919375494
1702,192710.4309298824
1703,189244.53044457658
1704,193841.12026016286
1705,196931.12676472435
1706,191711.12173224945
1707,186256.92991318277
1708,182839.92316272267
1709,192523.25386512195
1710,189074.40368289858
1711,193567.1452614119
1712,191189.9084255124
1713,184459.84070203174
1714,186056.74077390193
1715,191408.95312229035
1716,177685.17773501552
1717,180546.49992567967
1718,166333.9440095994
1719,190488.62145540927
1720,192471.07583782435
1721,170172.14240165797
1722,165507.0306726728
1723,165837.7913768293
1724,189062.04691130455
1725,201833.2441969636
1726,182009.19711875552
1727,172040.87458653143
1728,184265.66371008698
1729,168700.0102579498
1730,148730.3349657083
1731,141186.26335290112
1732,144435.1784109666
1733,140440.95379445655
1734,144373.27383380494
1735,166621.6362101996
1736,146455.80881456455
1737,184096.9592993614
1738,191038.1081453353
1739,180855.50200282858
1740,189906.34258016406
1741,190350.36269567683
1742,173670.41386596047
1743,175741.25162471493
1744,181454.61471975682
1745,170015.14190804283
1746,159479.3949295137
1747,176085.86804477233
1748,172591.60893494607
1749,160425.5935183717
1750,145145.23358062797
1751,190499.95494190563
1752,147478.51949042224
1753,140768.284351495
1754,163283.32492439222
1755,165306.87788707236
1756,141111.16666101993
1757,136874.24532286116
1758,153165.51893024408
1759,144738.1076500927
1760,160864.96680667548
1761,143782.4934217161
1762,157187.92135314544
1763,166832.90473107333
1764,143381.50199560903
1765,144822.47997739303
1766,163609.737659588
1767,157680.12094853257
1768,153801.37339747974
1769,150475.6301415667
1770,157762.7198100438
1771,144207.0496266189
1772,144432.15070948904
1773,141325.9450918904
1774,147312.87085584574
1775,149097.0443613673
1776,135534.48625959439
1777,134628.84698659266
1778,157437.64123180474
1779,149022.06019434604
1780,150110.28452144243
1781,141341.3560612068
1782,134262.21375950807
1783,153517.76102627243
1784,146293.76764689642
1785,139681.74524423596
1786,143580.8245314679
1787,165198.4852148243
1788,149657.42554596864
1789,141117.44246258796
1790,137011.74765947182
1791,153235.27925618424
1792,144146.19546227806
1793,154856.79521688828
1794,156080.231734091
1795,144006.7232118934
1796,160260.48543617225
1797,136016.8241257218
1798,146122.97218207142
1799,132973.70060421206
1800,155007.36388171432
1801,131466.95103032966
1802,135795.580232501
1803,146999.22661104696
1804,165169.56090280795
1805,147338.17973891887
1806,139931.0564497058
1807,131550.04757732895
1808,138792.22652979032
1809,151799.88495440184
1810,132477.97769871826
1811,144644.76187212524
1812,133921.2286414532
1813,127251.19868682094
1814,131080.70007983933
1815,125701.93329495197
1816,142139.51016518395
1817,151496.77594222885
1818,144844.22114055447
1819,147257.13645271226
1820,137780.11036027316
1821,135885.99395447245
1822,148618.73835901055
1823,135220.81450531364
1824,138850.86334992634
1825,137296.1405013448
1826,147586.53260424896
1827,130791.32386631506
1828,129474.6447788628
1829,132918.02653408964
1830,135260.84660361972
1831,133504.83223047663
1832,136355.12509247824
1833,139778.43819552998
1834,151676.60817593863
1835,139837.58834565696
1836,128150.03164835999
1837,151345.9127412186
1838,134094.43223479018
1839,146855.58064548738
1840,151513.890849425
1841,152816.3428355012
1842,130995.77403289478
1843,152992.28370018967
1844,166350.04169103433
1845,145445.89490937174
1846,161195.51905973107
1847,156033.36089494874
1848,138433.93182769997
1849,144576.01803812786
1850,136139.93957398096
1851,147984.68051054952
1852,142682.00089784816
1853,171608.85589191428
1854,173218.36792190062
1855,173055.21276530312
1856,192852.15853276977
1857,161213.61322944605
1858,139059.32349010336
1859,140589.69344920223
1860,162380.52034233295
1861,140581.38876296236
1862,185392.4582320656
1863,184123.01104551545
1864,184123.04271326185
1865,192887.89117806786
1866,192778.56709251116
1867,186535.52168336164
1868,197566.24510514498
1869,188847.36060242172
1870,197376.77050113498
1871,192850.63833972823
1872,191986.62006371102
1873,191274.34401343853
1874,161026.3446000629
1875,175810.4105950557
1876,183870.92683225492
1877,193655.97954532914
1878,196249.7597571462
1879,159615.6034536776
1880,148013.82652097038
1881,191413.4871541082
1882,195341.89012912483
1883,185768.56584764432
1884,186607.5829880411
1885,196161.6869689391
1886,189811.14043526424
1887,190597.48158691684
1888,194037.95138292812
1889,185225.5813375171
1890,144187.42953819036
1891,162452.53459892774
1892,132952.85530610738
1893,144989.15610115617
1894,146185.53945090718
1895,151521.25811416624
1896,136350.1973348866
1897,144725.4852094741
1898,136652.0148059811
1899,154810.52157307745
1900,144566.55925613042
1901,145660.8791792055
1902,146721.71941229593
1903,148600.77689529455
1904,147240.38735426744
1905,154857.18590439946
1906,150514.32140835267
1907,156445.18591358606
1908,135616.46752297855
1909,162447.87693472215
1910,152525.76904997794
1911,165947.953186184
1912,172270.36424095122
1913,147313.2770946977
1914,126873.41058795649
1915,185999.6961265762
1916,129976.721010943
1917,185352.98878832086
1918,152036.9002058359
1919,162050.67223690555
1920,147770.33518754318
1921,187698.0398009672
1922,189988.6239447783
1923,179879.59242430129
1924,189896.11296436336
1925,189937.71179901506
1926,191000.4850632638
1927,154571.2328078411
1928,157921.16499803067
1929,148820.1705224188
1930,158175.95697764322
1931,154768.32891740964
1932,149914.2104413081
1933,179276.078503473
1934,173406.38201197493
1935,175444.4501674673
1936,180674.18423850634
1937,171734.8140380994
1938,174807.33381623647
1939,190655.5189307529
1940,180856.30291935292
1941,176808.12983897078
1942,175643.24965517968
1943,185903.35582070978
1944,197800.8080938706
1945,195228.23751076602
1946,144861.08498886315
1947,182572.52912766952
1948,161310.5232437236
1949,186531.18789323862
1950,168433.30059526523
1951,183920.78405790386
1952,177892.94885305697
1953,173954.74141760633
1954,161371.56388589193
1955,143893.5722184414
1956,192817.2950108948
1957,144995.42584855203
1958,200253.23427046117
1959,150051.89956800384
1960,150392.9767464366
1961,140015.11164005686
1962,136300.5290414435
1963,138378.09137007728
1964,137100.34320392596
1965,157151.1049156079
1966,146663.38882994012
1967,193997.19204106994
1968,196150.42217645716
1969,195355.04542086154
1970,196026.89169284364
1971,192955.5375271305
1972,194565.27504226333
1973,194359.2075614844
1974,194960.48080293374
1975,187193.0287146388
1976,202168.22381229993
1977,201028.50366379597
1978,197158.37220553882
1979,188940.2469200555
1980,191388.1979533033
1981,187588.07329769307
1982,185936.3647568343
1983,185344.3063548164
1984,183365.73742132995
1985,195444.45106741867
1986,189920.46816769466
1987,186985.57423898776
1988,189529.56053832953
1989,187909.24088372628
1990,192584.28373477058
1991,194567.32601710598
1992,196316.7581316828
1993,184759.60116689457
1994,187843.40104632417
1995,177605.6215521308
1996,190243.14830807399
1997,194288.5280970977
1998,201418.6206854084
1999,198226.09750862268
2000,202006.08550255134
2001,195468.3951831312
2002,184557.45807610772
2003,191767.88796065666
2004,200617.64961374167
2005,186734.681982539
2006,187141.75335556918
2007,189427.5055471677
2008,187139.98689145688
2009,190498.8231299825
2010,192084.67482427822
2011,173654.82494898752
2012,184451.85881821203
2013,195700.3020871665
2014,191207.6620692932
2015,197373.31881627408
2016,188964.25905186543
2017,181321.861114448
2018,153880.11329850808
2019,148675.5256461832
2020,134009.01089531073
2021,145140.667947121
2022,152566.95716404574
2023,141454.6639701153
2024,192856.99021586528
2025,191070.72784205858
2026,181166.17771124776
2027,175154.50890175469
2028,170440.76606882687
2029,156556.3790632046
2030,191139.2701002503
2031,195333.61825631798
2032,189991.84758385812
2033,194645.90455994575
2034,176324.20209896073
2035,181800.5880384812
2036,174279.72454813166
2037,174805.0777857126
2038,184274.59305854337
2039,185787.76356643948
2040,184440.01466349696
2041,177756.86195539084
2042,182007.9295421666
2043,156672.32067414274
2044,153609.49770583198
2045,159029.47813933855
2046,138113.66931591474
2047,144746.7394674922
2048,148452.96910194098
2049,137136.64673896614
2050,159829.77039985274
2051,146518.7164467018
2052,145695.54851114168
2053,159878.61306336077
2054,144886.15040445185
2055,156960.96003586007
2056,153090.91498946774
2057,151479.7409660842
2058,177336.64242694085
2059,148349.3177354691
2060,152088.10789439682
2061,159931.48811132557
2062,143261.90155302113
2063,148750.68040974851
2064,142103.7691921687
2065,137141.90519853047
2066,150735.8007671258
2067,150848.88594585008
2068,132258.84332324174
2069,127340.70084067024
2070,138504.5132243645
2071,151186.74887395767
2072,137362.2397274345
2073,151778.53446783184
2074,160420.7175476261
2075,149658.39854650246
2076,138976.05711354205
2077,155667.8067436936
2078,136704.68486254473
2079,137064.22833795386
2080,130392.83105445778
2081,136184.37105004286
2082,137219.4338510792
2083,139368.97858289318
2084,132973.6307403457
2085,140563.71509859475
2086,143642.46985229113
2087,135435.26973259292
2088,137381.03719605872
2089,129918.28453715784
2090,143714.33567111864
2091,133587.89724791708
2092,130851.83312231414
2093,135955.1351001444
2094,150718.31798097034
2095,130004.52903945683
2096,125102.32583718092
2097,143579.37733532538
2098,135573.2412993238
2099,129353.67194951768
2100,137631.31240873993
2101,131805.67471429612
2102,137456.5718561307
2103,136748.40864586455
2104,134617.03174546806
2105,157943.04643170716
2106,135283.2952739631
2107,139903.68654427165
2108,135888.22261648378
2109,127825.92291007497
2110,148612.68264337006
2111,146503.37213878526
2112,133586.66775580385
2113,139486.21329361774
2114,138390.6787620417
2115,141971.96295426908
2116,138264.6967277717
2117,137603.40255143412
2118,133543.15194619755
2119,133624.54292527065
2120,144632.9209362291
2121,135260.55477285248
2122,137363.26465064447
2123,133585.44103891286
2124,134465.44482408479
2125,133922.91847547886
2126,151762.35072207171
2127,138702.9885097287
2128,143913.60325391736
2129,138171.3665589324
2130,131724.1349016508
2131,132769.5692944831
2132,131854.66755148926
2133,136666.44307692916
2134,136358.29631565636
2135,132574.80104601828
2136,142975.21411565627
2137,143106.21482409863
2138,148422.96764519633
2139,150220.989929801
2140,159509.39815960245
2141,166066.06607601285
2142,155360.19310838517
2143,161822.91053449796
2144,139915.78590269844
2145,161866.38431032296
2146,147017.06929425406
2147,153585.8149376547
2148,146171.6649474699
2149,162726.12765625957
2150,166121.23943579066
2151,136931.49427841
2152,160832.17323409524
2153,150811.77200957405
2154,151554.4640107324
2155,152758.81040073172
2156,191583.31423856685
2157,189827.82469093954
2158,196065.73610559548
2159,193167.2193648557
2160,190072.0014600334
2161,193593.09466824133
2162,194005.8205410741
2163,192940.3686389815
2164,198031.78839560322
2165,161886.53344533275
2166,159831.5810574103
2167,193119.65790194226
2168,189820.8187201604
2169,198428.0341170693
2170,193136.32433207767
2171,160624.81729462292
2172,148996.60180852487
2173,152532.0382621151
2174,194732.75598458532
2175,202938.98554288043
2176,197357.61200050535
2177,188350.63952205383
2178,194354.84833048919
2179,184276.43989816
2180,164404.19176986982
2181,185347.67119116004
2182,190822.41148312442
2183,188055.2686287475
2184,139447.55832960273
2185,160293.75408647375
2186,143170.99725538926
2187,158587.2562996154
2188,158757.1823570813
2189,154800.71013069784
2190,137901.98914682548
2191,135230.38941379706
2192,135816.54449124367
2193,146402.63657972042
2194,139332.09146103804
2195,150970.60707850955
2196,142122.05220824515
2197,143359.97765741445
2198,148917.21846288448
2199,143938.70124868752
2200,142861.50538716663
2201,146239.56864482613
2202,165743.64548422527
2203,150972.3763798816
2204,152371.0766889402
2205,136298.68876108274
2206,161459.60602815967
2207,159379.9126089932
2208,172330.39889589744
2209,158706.3763187934
2210,146123.2493890934
2211,134262.21760276027
2212,138276.5754739073
2213,137466.8549778066
