Id,SalePrice
1461,128459.84375
1462,145514.8125
1463,181338.46875
1464,217969.65625
1465,187451.153125
1466,181055.6796875
1467,157107.6640625
1468,167725.5703125
1469,201513.4609375
1470,137490.8515625
1471,210684.015625
1472,107860.2734375
1473,107343.12890625
1474,149464.0078125
1475,135148.87890625
1476,407433.828125
1477,223002.296875
1478,335761.453125
1479,335764.040625
1480,382027.109375
1481,279249.5
1482,214283.203125
1483,186538.8203125
1484,185290.29375
1485,206569.740625
1486,198801.9296875
1487,313398.30625
1488,221298.9765625
1489,209599.4765625
1490,217300.5453125
1491,197384.578125
1492,93527.0
1493,167668.1171875
1494,264881.1171875
1495,270532.665625
1496,210848.7484375
1497,197318.3828125
1498,177846.3609375
1499,169344.734375
1500,168516.7421875
1501,178272.959375
1502,193665.7609375
1503,230876.734375
1504,218212.3515625
1505,224742.5234375
1506,171469.53125
1507,201156.8671875
1508,191825.171875
1509,168523.484375
1510,143367.9140625
1511,150715.578125
1512,158273.3984375
1513,143950.59375
1514,130564.578125
1515,134390.25390625
1516,135875.8828125
1517,157102.21875
1518,135016.15625
1519,217037.1609375
1520,142462.40625
1521,139571.8203125
1522,149515.125
1523,119530.3046875
1524,113524.93984375
1525,131345.921875
1526,123000.371875
1527,121655.403125
1528,129133.234375
1529,155320.484375
1530,152901.6640625
1531,119609.08203125
1532,89743.1953125
1533,111653.25078125
1534,136871.89375
1535,147142.9296875
1536,120706.9609375
1537,88364.5078125
1538,139634.5703125
1539,202769.8984375
1540,95993.11875
1541,156341.8828125
1542,135649.6640625
1543,141274.125
1544,109678.12890625
1545,116979.3671875
1546,121677.73046875
1547,126661.40625
1548,129384.1953125
1549,126838.8671875
1550,128814.03515625
1551,109170.7015625
1552,132975.7546875
1553,184655.515625
1554,125914.0546875
1555,153323.078125
1556,98787.51171875
1557,105537.91796875
1558,125163.97734375
1559,111278.75390625
1560,130321.8515625
1561,140972.03125
1562,147016.59375
1563,126901.6796875
1564,180685.7421875
1565,183917.6875
1566,210017.890625
1567,90682.51171875
1568,225726.3125
1569,133467.359375
1570,157155.359375
1571,137975.9921875
1572,149248.71875
1573,253765.5703125
1574,107721.41015625
1575,234382.921875
1576,234256.5484375
1577,206436.434375
1578,126526.18359375
1579,175223.8828125
1580,182156.3125
1581,174004.984375
1582,130898.60234375
1583,257245.6328125
1584,206093.31875
1585,146489.7265625
1586,102140.03125
1587,103022.53125
1588,154915.3828125
1589,114823.87109375
1590,124565.6953125
1591,118595.640625
1592,115839.87890625
1593,119797.3921875
1594,118905.86484375
1595,137791.34765625
1596,229487.203125
1597,155108.40625
1598,233864.6484375
1599,214013.0296875
1600,203724.88125
1601,87775.6796875
1602,116799.45703125
1603,79856.38671875
1604,322565.559375
1605,235850.95625
1606,154942.9921875
1607,141489.3046875
1608,239679.8578125
1609,210309.0109375
1610,177985.0390625
1611,133340.3546875
1612,185456.796875
1613,155502.7109375
1614,183145.734375
1615,109561.0078125
1616,106955.1796875
1617,96205.83203125
1618,126996.09375
1619,174474.65625
1620,153700.46875
1621,148095.77734375
1622,155768.5859375
